step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
5570,2023-07-03 13:31:09.380510905,1,193.7,6.0,-0.2707872820430158,0.25398218204301576,0.0,0.0168051
5571,2023-07-03 13:31:09.380510905,1,193.7,13.0,-0.06079610435157111,0.04399100435157111,0.0,0.0168051
5572,2023-07-03 13:31:09.380534639,1,193.7,13.0,-0.06068440435157112,0.04399100435157111,0.0,0.0166934
5573,2023-07-03 13:31:09.380541402,1,193.7,5.0,-0.13193593635884004,0.10471953635882071,0.010000000000019327,0.0172164
5575,2023-07-03 13:31:09.876512212,1,193.73,9.0,-0.27059278204301573,0.25398218204301576,0.0,0.0166106
5576,2023-07-03 13:31:09.876512212,1,193.73,8.0,-0.19620312322317263,0.17959252322317262,0.0,0.0166106
5577,2023-07-03 13:31:09.876512212,2,193.73,8.0,-0.14360169102150788,0.12699109102150788,0.0,0.0166106
5578,2023-07-03 13:31:09.876966510,1,193.73,13.0,-0.05236000464463453,0.03591850464463453,0.0,0.0164415
5579,2023-07-03 13:31:10.093425927,1,193.73,6.0,-0.09046020435157226,0.04399100435157111,0.030000000000001137,0.0164692
5580,2023-07-03 13:31:10.686781311,1,193.72,4.0,-0.15012138482439216,0.11358428482438193,0.020000000000010232,0.0165371
5581,2023-07-03 13:31:10.833299307,1,193.72,13.0,-0.08270010464463567,0.03591850464463453,0.030000000000001137,0.0167816
5582,2023-07-03 13:31:10.833299307,1,193.72,7.0,-0.22637412322317377,0.17959252322317262,0.030000000000001137,0.0167816
5583,2023-07-03 13:31:10.833299307,2,193.72,17.0,-0.17377269102150902,0.12699109102150788,0.030000000000001137,0.0167816
5584,2023-07-03 13:31:10.833299307,1,193.72,15.0,-0.13101796012724354,0.08423636012724241,0.030000000000001137,0.0167816
5585,2023-07-03 13:31:10.835137487,1,193.72,13.0,-0.290435082043026,0.25398218204301576,0.020000000000010232,0.0164529
5586,2023-07-03 13:31:11.028572503,1,193.71,10.0,-0.2226749174062856,0.17596401740628445,0.030000000000001137,0.0167109
5587,2023-07-03 13:31:11.028572503,1,193.71,13.0,-0.17370199102150902,0.12699109102150788,0.030000000000001137,0.0167109
5588,2023-07-03 13:31:11.028572503,1,193.71,13.0,-0.22630342322317376,0.17959252322317262,0.030000000000001137,0.0167109
5589,2023-07-03 13:31:11.126670547,1,193.71,6.0,-0.27041308204301573,0.25398218204301576,0.0,0.0164309
5590,2023-07-03 13:31:11.126691926,1,193.71,5.0,-0.5244719640860315,0.5079643640860315,0.0,0.0165076
5591,2023-07-03 13:31:11.126691926,2,193.71,10.0,-0.17511942184874912,0.1586118218487491,0.0,0.0165076
5592,2023-07-03 13:31:11.489903197,1,193.74,4.0,-0.14362239102150787,0.12699109102150788,0.0,0.0166313
5593,2023-07-03 13:31:11.518277315,1,193.73,4.0,-0.1757488703093535,0.13911177030934327,0.020000000000010232,0.0166371
5594,2023-07-03 13:31:11.518277315,1,193.73,16.0,-0.09884977497641592,0.062212674976405695,0.020000000000010232,0.0166371
5595,2023-07-03 13:31:11.555904531,1,193.73,5.0,-0.2708223820430158,0.25398218204301576,0.0,0.0168402
5596,2023-07-03 13:31:11.555904531,1,193.73,3.0,-0.0790528749764057,0.062212674976405695,0.0,0.0168402
5597,2023-07-03 13:31:11.555904531,1,193.73,16.0,-0.27308506160653423,0.24624486160651493,0.010000000000019327,0.0168402
5598,2023-07-03 13:31:11.556079725,1,193.73,8.0,-0.20601222322319196,0.17959252322317262,0.010000000000019327,0.0164197
5600,2023-07-03 13:31:11.556535074,1,193.72,10.0,-0.2752717999056137,0.24885069990562278,0.009999999999990905,0.0164211
5601,2023-07-03 13:31:11.556598660,2,193.72,3.0,-0.2646987058737718,0.23825640587378089,0.009999999999990905,0.0164423
5602,2023-07-03 13:31:11.556604596,1,193.72,14.0,-0.14005018482437284,0.11358428482438193,0.009999999999990905,0.0164659
5603,2023-07-03 13:31:11.556812915,1,193.73,12.0,-0.27087788204301577,0.25398218204301576,0.0,0.0168957
5604,2023-07-03 13:31:11.556812915,1,193.73,16.0,-0.27087788204301577,0.25398218204301576,0.0,0.0168957
5605,2023-07-03 13:31:11.556812915,1,193.73,16.0,-0.1184885728172063,0.1015928728172063,0.0,0.0168957
5606,2023-07-03 13:31:11.581003652,1,193.73,4.0,-0.1412827499528114,0.12442534995281139,0.0,0.0168574
5607,2023-07-03 13:31:11.581060047,1,193.73,10.0,-0.2380769329970913,0.2214165329970913,0.0,0.0166604
5608,2023-07-03 13:31:11.581060047,2,193.73,12.0,-0.1410857499528114,0.12442534995281139,0.0,0.0166604
5609,2023-07-03 13:31:11.581135817,2,193.73,7.0,-0.2382484329970913,0.2214165329970913,0.0,0.0168319
5610,2023-07-03 13:31:11.581135817,1,193.73,16.0,-0.229328639167292,0.21249673916729198,0.0,0.0168319
5611,2023-07-03 13:31:11.626894723,1,193.74,9.0,-0.1868936272365729,0.1703764272365729,0.0,0.0165172
5612,2023-07-03 13:31:11.627061862,1,193.74,13.0,-0.3327865666113643,0.3162052666113643,0.0,0.0165813
5614,2023-07-03 13:31:11.863206282,1,193.77,6.0,-0.3759557464463452,0.35918504644634525,0.0,0.0167707
5615,2023-07-03 13:31:11.863206282,1,193.77,14.0,-0.27075288204301573,0.25398218204301576,0.0,0.0167707
5616,2023-07-03 13:31:11.863206282,1,193.77,8.0,-0.19273471740628445,0.17596401740628445,0.0,0.0167707
5617,2023-07-03 13:31:11.863206282,1,193.77,4.0,-0.19636322322317262,0.17959252322317262,0.0,0.0167707
5618,2023-07-03 13:31:12.406518561,1,193.76,4.0,-0.06299820464465386,0.03591850464463453,0.010000000000019327,0.0170797
5619,2023-07-03 13:31:12.408778450,2,193.75,3.0,-0.18516512184874,0.1586118218487491,0.009999999999990905,0.0165533
5620,2023-07-03 13:31:12.409336673,2,193.74,14.0,-0.20624402322316354,0.17959252322317262,0.009999999999990905,0.0166515
5621,2023-07-03 13:31:12.409336673,1,193.74,11.0,-0.38583654644633614,0.35918504644634525,0.009999999999990905,0.0166515
5622,2023-07-03 13:31:12.613221606,1,193.74,4.0,-0.05239970464463453,0.03591850464463453,0.0,0.0164812
5623,2023-07-03 13:31:12.613246485,1,193.74,14.0,-0.26806743251244164,0.25142953251244166,0.0,0.0166379
5624,2023-07-03 13:31:12.613291846,2,193.75,13.0,-0.14350179102150787,0.12699109102150788,0.0,0.0165107
5625,2023-07-03 13:31:12.613291846,1,193.75,3.0,-0.23646572175785552,0.21995502175785553,0.0,0.0165107
5627,2023-07-03 13:31:13.154267097,2,193.75,6.0,-0.14383189102150787,0.12699109102150788,0.0,0.0168408
5628,2023-07-03 13:31:13.154267097,1,193.75,10.0,-0.1964333232231726,0.17959252322317262,0.0,0.0168408
5629,2023-07-03 13:31:13.154267097,1,193.75,12.0,-0.29273606922093337,0.2758952692209334,0.0,0.0168408
5631,2023-07-03 13:31:13.447380562,1,193.75,5.0,-0.27063068204301577,0.25398218204301576,0.0,0.0166485
5632,2023-07-03 13:31:13.538018526,1,193.76,15.0,-0.19616132322317262,0.17959252322317262,0.0,0.0165688
5633,2023-07-03 13:31:15.220604345,1,193.75,9.0,-0.07736113640859406,0.05079643640860315,0.009999999999990905,0.0165647
5634,2023-07-03 13:31:15.220604345,1,193.75,14.0,-0.06248320464462544,0.03591850464463453,0.009999999999990905,0.0165647
5635,2023-07-03 13:31:15.242990374,2,193.76,14.0,-0.12998568482438194,0.11358428482438193,0.0,0.0164014
5636,2023-07-03 13:31:15.243020118,1,193.76,13.0,-0.15564637030934328,0.13911177030934327,0.0,0.0165346
5637,2023-07-03 13:31:15.821218941,1,193.74,6.0,-0.07044900435156201,0.04399100435157111,0.009999999999990905,0.016458
5638,2023-07-03 13:31:15.891495265,1,193.72,13.0,-0.14562150293688134,0.11912820293689044,0.009999999999990905,0.0164933
5639,2023-07-03 13:31:15.904488923,1,193.72,15.0,-0.2804803820430067,0.25398218204301576,0.009999999999990905,0.0164982
5640,2023-07-03 13:31:15.907324528,1,193.72,5.0,-0.09264185461290472,0.07619465461290473,0.0,0.0164472
5641,2023-07-03 13:31:15.907332779,2,193.72,5.0,-0.25876765991224776,0.24228355991224776,0.0,0.0164841
5642,2023-07-03 13:31:15.907332779,1,193.72,15.0,-0.21157151576341013,0.19508741576341013,0.0,0.0164841
5643,2023-07-03 13:31:15.907342703,1,193.72,14.0,-0.21153321576341014,0.19508741576341013,0.0,0.0164458
5644,2023-07-03 13:31:15.907345853,1,193.72,3.0,-0.24653664766240369,0.22999064766240368,0.0,0.016546
5645,2023-07-03 13:31:15.908124762,1,193.73,7.0,-0.2653335999056228,0.24885069990562278,0.0,0.0164829
5646,2023-07-03 13:31:15.908145434,1,193.73,15.0,-0.27546382046844253,0.2590120204684425,0.0,0.0164518
5647,2023-07-03 13:31:17.443003036,1,193.73,13.0,-0.21608562322318287,0.17959252322317262,0.020000000000010232,0.0164931
5648,2023-07-03 13:31:17.634297905,1,193.74,14.0,-0.1731500319490582,0.15656513194905822,0.0,0.0165849
5649,2023-07-03 13:31:19.079582087,1,193.76,13.0,-0.21275221740629469,0.17596401740628445,0.020000000000010232,0.0167882
5650,2023-07-03 13:31:19.079582087,1,193.76,12.0,-0.21275221740629469,0.17596401740628445,0.020000000000010232,0.0167882
5651,2023-07-03 13:31:19.190079741,1,193.75,5.0,-0.08723843640861338,0.05079643640860315,0.020000000000010232,0.016442
5652,2023-07-03 13:31:19.570675215,1,193.76,12.0,-0.20610242322319194,0.17959252322317262,0.010000000000019327,0.0165099
5653,2023-07-03 13:31:20.011477358,1,193.76,3.0,-0.7784063461290474,0.7619465461290473,0.0,0.0164598
5654,2023-07-03 13:31:20.011505220,1,193.76,7.0,-0.12760736649854565,0.11070826649854565,0.0,0.0168991
5655,2023-07-03 13:31:20.011513181,2,193.76,15.0,-0.23666372175785552,0.21995502175785553,0.0,0.0167087
5656,2023-07-03 13:31:20.011574197,1,193.76,14.0,-0.27419586250200795,0.25776376250200794,0.0,0.0164321
5657,2023-07-03 13:31:20.011744963,2,193.76,7.0,-0.6899467952516231,0.673412095251623,0.0,0.0165347
5658,2023-07-03 13:31:20.011744963,1,193.76,9.0,-0.3070671892598278,0.28053248925980845,0.010000000000019327,0.0165347
5659,2023-07-03 13:31:20.011773424,1,193.76,8.0,-0.23672452175785552,0.21995502175785553,0.0,0.0167695
5660,2023-07-03 13:31:20.012104293,1,193.76,9.0,-0.3138642223483262,0.29727852234832625,0.0,0.0165857
5661,2023-07-03 13:31:21.058932437,1,193.77,10.0,-0.27091918204301574,0.25398218204301576,0.0,0.016937
5662,2023-07-03 13:31:21.058965696,1,193.77,8.0,-0.16379699083771865,0.13677359083772775,0.009999999999990905,0.0170234
5663,2023-07-03 13:31:21.059335181,1,193.77,5.0,-0.24661312175784644,0.21995502175785553,0.009999999999990905,0.0166581
5665,2023-07-03 13:31:21.062120482,1,193.77,7.0,-0.2988030468568416,0.2723655468568507,0.009999999999990905,0.0164375
5666,2023-07-03 13:31:21.062128702,1,193.77,3.0,-0.24052819056125033,0.21400919056125942,0.009999999999990905,0.016519
5667,2023-07-03 13:31:21.062144758,1,193.78,3.0,-0.06054060435157112,0.04399100435157111,0.0,0.0165496
5668,2023-07-03 13:31:21.062144758,2,193.78,11.0,-0.3515751078406374,0.3350255078406374,0.0,0.0165496
5669,2023-07-03 13:31:21.062507745,1,193.78,4.0,-0.4751585690068708,0.45857676900687083,0.0,0.0165818
5670,2023-07-03 13:31:21.063089709,1,193.78,3.0,-0.2806697820430067,0.25398218204301576,0.009999999999990905,0.0166876
5671,2023-07-03 13:31:21.063089709,1,193.77,6.0,-0.21628012322315443,0.17959252322317262,0.01999999999998181,0.0166876
5672,2023-07-03 13:31:21.063089709,1,193.77,15.0,-0.29066978204299754,0.25398218204301576,0.01999999999998181,0.0166876
5673,2023-07-03 13:31:21.063089709,2,193.77,4.0,-0.3382747313590926,0.3015871313591108,0.01999999999998181,0.0166876
5674,2023-07-03 13:31:21.182951211,1,193.77,9.0,-0.28065848204300664,0.25398218204301576,0.009999999999990905,0.0166763
5675,2023-07-03 13:31:21.182951211,2,193.77,12.0,-0.20626882322316353,0.17959252322317262,0.009999999999990905,0.0166763
5676,2023-07-03 13:31:21.182951211,1,193.77,8.0,-0.20264031740627536,0.17596401740628445,0.009999999999990905,0.0166763
5677,2023-07-03 13:31:21.383322909,1,193.77,14.0,-0.21614302322315443,0.17959252322317262,0.01999999999998181,0.0165505
5678,2023-07-03 13:31:21.580159678,2,193.77,12.0,-0.19604672322317263,0.17959252322317262,0.0,0.0164542
5679,2023-07-03 13:31:22.089236676,2,193.77,4.0,-0.29075338204299755,0.25398218204301576,0.01999999999998181,0.0167712
5680,2023-07-03 13:31:22.089236676,1,193.77,13.0,-0.08076220435155293,0.04399100435157111,0.01999999999998181,0.0167712
5681,2023-07-03 13:31:22.244424385,2,193.76,3.0,-0.2805224820430351,0.25398218204301576,0.010000000000019327,0.0165403
5682,2023-07-03 13:31:22.405500895,1,193.76,11.0,-0.2674070541066535,0.24094865410663419,0.010000000000019327,0.0164584
5683,2023-07-03 13:31:22.844730060,2,193.76,13.0,-0.10699961803556404,0.08031621803554471,0.010000000000019327,0.0166834
5684,2023-07-03 13:31:22.844730060,1,193.76,13.0,-0.2806655820430351,0.25398218204301576,0.010000000000019327,0.0166834
5685,2023-07-03 13:31:22.844730060,2,193.76,4.0,-0.06260190464465386,0.03591850464463453,0.010000000000019327,0.0166834
5686,2023-07-03 13:31:22.844826130,1,193.76,5.0,-0.28049818204303506,0.25398218204301576,0.010000000000019327,0.016516
5687,2023-07-03 13:31:22.844836735,2,193.76,6.0,-0.2805751820430351,0.25398218204301576,0.010000000000019327,0.016593
5688,2023-07-03 13:31:23.352615086,1,193.76,12.0,-0.2805182820430351,0.25398218204301576,0.010000000000019327,0.0165361
5689,2023-07-03 13:31:23.352668420,1,193.77,12.0,-0.45640724351571105,0.43991004351571106,0.0,0.0164972
5690,2023-07-03 13:31:23.352668420,1,193.77,10.0,-0.1960897232231726,0.17959252322317262,0.0,0.0164972
5691,2023-07-03 13:31:23.415406830,1,193.78,4.0,-0.27062088204301576,0.25398218204301576,0.0,0.0166387
5692,2023-07-03 13:31:23.415406830,1,193.78,10.0,-0.27062088204301576,0.25398218204301576,0.0,0.0166387
5693,2023-07-03 13:31:23.415551127,2,193.79,3.0,-0.19615522322317264,0.17959252322317262,0.0,0.0165627
5694,2023-07-03 13:31:23.415551127,1,193.79,13.0,-0.27054488204301574,0.25398218204301576,0.0,0.0165627
5695,2023-07-03 13:31:23.546604494,1,193.8,10.0,-0.09282345461290473,0.07619465461290473,0.0,0.0166288
5696,2023-07-03 13:31:23.546604494,1,193.8,4.0,-0.2901759816754555,0.2735471816754555,0.0,0.0166288
5697,2023-07-03 13:31:23.546704225,1,193.8,12.0,-0.2755628204684425,0.2590120204684425,0.0,0.0165508
5698,2023-07-03 13:31:23.549068091,1,193.8,9.0,-0.27059848204301573,0.25398218204301576,0.0,0.0166163
5699,2023-07-03 13:31:23.549068091,1,193.8,5.0,-0.27059848204301573,0.25398218204301576,0.0,0.0166163
5700,2023-07-03 13:31:23.549068091,1,193.8,8.0,-0.12437181393390358,0.10775551393390358,0.0,0.0166163
5701,2023-07-03 13:31:23.550499351,2,193.8,9.0,-0.38574494644633617,0.35918504644634525,0.009999999999990905,0.0165599
5702,2023-07-03 13:31:23.551029232,1,193.79,6.0,-0.2754867999056421,0.24885069990562278,0.010000000000019327,0.0166361
5703,2023-07-03 13:31:23.551102979,1,193.79,3.0,-0.1658114703093626,0.13911177030934327,0.010000000000019327,0.0166997
5705,2023-07-03 13:31:23.643048715,1,193.79,7.0,-0.21605852322318286,0.17959252322317262,0.020000000000010232,0.016466
5706,2023-07-03 13:31:24.832943098,1,193.79,13.0,-0.09705901803554472,0.08031621803554471,0.0,0.0167428
5707,2023-07-03 13:31:25.092360936,1,193.78,9.0,-0.20636192322316352,0.17959252322317262,0.009999999999990905,0.0167694
5708,2023-07-03 13:31:25.092360936,1,193.78,4.0,-0.38595444644633614,0.35918504644634525,0.009999999999990905,0.0167694
5709,2023-07-03 13:31:25.092360936,1,193.78,12.0,-0.06268790464462544,0.03591850464463453,0.009999999999990905,0.0167694
5710,2023-07-03 13:31:25.092360936,1,193.78,13.0,-0.1511947499528023,0.12442534995281139,0.009999999999990905,0.0167694
5711,2023-07-03 13:31:25.093577417,1,193.77,3.0,-0.16588997030933417,0.13911177030934327,0.009999999999990905,0.0167782
5712,2023-07-03 13:31:25.093577417,2,193.77,3.0,-0.20637072322316352,0.17959252322317262,0.009999999999990905,0.0167782
5713,2023-07-03 13:31:25.093577417,1,193.77,13.0,-0.2807603820430067,0.25398218204301576,0.009999999999990905,0.0167782
5714,2023-07-03 13:31:25.094078652,1,193.77,9.0,-0.062395504644625434,0.03591850464463453,0.009999999999990905,0.016477
5715,2023-07-03 13:31:25.420825275,2,193.77,4.0,-0.05189321820429248,0.025398218204301576,0.009999999999990905,0.016495
5716,2023-07-03 13:31:25.490312508,1,193.77,11.0,-0.20605892322316352,0.17959252322317262,0.009999999999990905,0.0164664
5717,2023-07-03 13:31:26.436427816,1,193.77,14.0,-0.09405776911272636,0.06719736911273545,0.009999999999990905,0.0168604
5719,2023-07-03 13:31:26.735111778,1,193.78,14.0,-0.12711536649854566,0.11070826649854565,0.0,0.0164071
5721,2023-07-03 13:31:26.735209155,2,193.78,9.0,-0.19609872322317262,0.17959252322317262,0.0,0.0165062
5722,2023-07-03 13:31:26.735257128,1,193.79,13.0,-0.3759116464463452,0.35918504644634525,0.0,0.0167266
5723,2023-07-03 13:31:26.735257128,1,193.79,9.0,-0.19631912322317263,0.17959252322317262,0.0,0.0167266
5724,2023-07-03 13:31:26.735257128,1,193.79,7.0,-0.19269061740628446,0.17596401740628445,0.0,0.0167266
5725,2023-07-03 13:31:27.033714363,1,193.79,6.0,-0.052361704644634535,0.03591850464463453,0.0,0.0164432
5726,2023-07-03 13:31:28.103870730,1,193.78,6.0,-0.3960170464463555,0.35918504644634525,0.020000000000010232,0.016832
5727,2023-07-03 13:31:28.103870730,1,193.78,13.0,-0.08762843640861338,0.05079643640860315,0.020000000000010232,0.016832
5729,2023-07-03 13:31:28.671120933,1,193.79,11.0,-0.2024195174063038,0.17596401740628445,0.010000000000019327,0.0164555
5730,2023-07-03 13:31:28.699029161,1,193.79,8.0,-0.041953918204301575,0.025398218204301576,0.0,0.0165557
5731,2023-07-03 13:31:28.703566336,1,193.78,11.0,-0.16122204995282163,0.12442534995281139,0.020000000000010232,0.0167967
5732,2023-07-03 13:31:28.703566336,1,193.78,8.0,-0.08078770435158134,0.04399100435157111,0.020000000000010232,0.0167967
5734,2023-07-03 13:31:28.703566336,2,193.78,4.0,-0.3959817464463555,0.35918504644634525,0.020000000000010232,0.0167967
5735,2023-07-03 13:31:28.703566336,1,193.78,5.0,-0.21638922322318285,0.17959252322317262,0.020000000000010232,0.0167967
5736,2023-07-03 13:31:28.751498438,2,193.79,13.0,-0.07357864241219096,0.056792142412190966,0.0,0.0167865
5737,2023-07-03 13:31:28.751498438,2,193.79,10.0,-0.37597154644634523,0.35918504644634525,0.0,0.0167865
5738,2023-07-03 13:31:28.751498438,2,193.79,12.0,-0.19637902322317263,0.17959252322317262,0.0,0.0167865
5739,2023-07-03 13:31:28.751498438,1,193.79,10.0,-0.11102286012726173,0.08423636012724241,0.010000000000019327,0.0167865
5741,2023-07-03 13:31:29.124492443,1,193.78,8.0,-0.0933987424122012,0.056792142412190966,0.020000000000010232,0.0166066
5742,2023-07-03 13:31:29.124492443,1,193.78,11.0,-0.21619912322318285,0.17959252322317262,0.020000000000010232,0.0166066
5743,2023-07-03 13:31:29.124492443,1,193.78,8.0,-0.1316380307550316,0.09503143075502138,0.020000000000010232,0.0166066
5745,2023-07-03 13:31:30.046761214,1,193.78,4.0,-0.21622742322318286,0.17959252322317262,0.020000000000010232,0.0166349
5746,2023-07-03 13:31:30.287396304,2,193.77,8.0,-0.21626122322315444,0.17959252322317262,0.01999999999998181,0.0166687
5747,2023-07-03 13:31:30.287396304,1,193.77,7.0,-0.39585374644632704,0.35918504644634525,0.01999999999998181,0.0166687
5748,2023-07-03 13:31:30.287396304,1,193.77,7.0,-0.07258720464461635,0.03591850464463453,0.01999999999998181,0.0166687
5749,2023-07-03 13:31:30.729941496,2,193.77,10.0,-0.14347009102150787,0.12699109102150788,0.0,0.016479
5750,2023-07-03 13:31:30.735172996,1,193.77,9.0,-0.20601572322316353,0.17959252322317262,0.009999999999990905,0.0164232
5751,2023-07-03 13:31:30.828120993,1,193.77,3.0,-0.20625592322316352,0.17959252322317262,0.009999999999990905,0.0166634
5752,2023-07-03 13:31:30.868903545,2,193.77,4.0,-0.14370959102150788,0.12699109102150788,0.0,0.0167185
5753,2023-07-03 13:31:30.868903545,1,193.78,13.0,-0.14370959102150788,0.12699109102150788,0.0,0.0167185
5754,2023-07-03 13:31:30.868903545,1,193.78,10.0,-0.37590354644634527,0.35918504644634525,0.0,0.0167185
5755,2023-07-03 13:31:30.868903545,2,193.78,11.0,-0.2707006820430158,0.25398218204301576,0.0,0.0167185
5756,2023-07-03 13:31:30.868903545,2,193.78,11.0,-0.27150618204301574,0.25398218204301576,0.0,0.017524
